http://blog.spikie.be/post.aspx?id=7612695a-fd78-472b-8aa0-aec9e8fe8bd0, http://blog.spikie.be/post/2013/03/28/sessions at nxtgenug.html
http://blog.spikie.be/blog/post/2013/03/13/Using-MyGet-for-those-common-classes.aspx, http://blog.spikie.be/post/2013/03/13/using myget for those common classes.html
http://blog.spikie.be/post.aspx?id=e9337911-4f03-443a-8cbf-00afe202c84c, http://blog.spikie.be/post/2013/03/13/using myget for those common classes.html
http://blog.spikie.be/blog/post/2013/03/08/Porting-a-real-win8-app-to-WP8-part-2.aspx, http://blog.spikie.be/post/2013/03/08/porting a real win8 app to wp8–part 2.html
http://blog.spikie.be/post.aspx?id=9afb479a-81a9-45e3-aacc-4a2f73b0746a, http://blog.spikie.be/post/2013/03/08/porting a real win8 app to wp8–part 2.html
http://blog.spikie.be/blog/post/2013/02/27/Porting-a-real-win8-app-to-WP8-part-1.aspx, http://blog.spikie.be/post/2013/02/27/porting a real win8 app to wp8–part 1.html
http://blog.spikie.be/post.aspx?id=2b8fdf7d-27ec-4c56-bcfd-810cf3a23f9e, http://blog.spikie.be/post/2013/02/27/porting a real win8 app to wp8–part 1.html
http://blog.spikie.be/blog/post/2013/02/19/MSDN-webcast-NFC-in-Windows-Phone-8.aspx, http://blog.spikie.be/post/2013/02/19/msdn webcast: nfc in windows phone 8.html
http://blog.spikie.be/post.aspx?id=34558d67-7505-40f3-8a0d-af0b5ebc2f6b, http://blog.spikie.be/post/2013/02/19/msdn webcast: nfc in windows phone 8.html
http://blog.spikie.be/blog/post/2013/02/05/SQLite-in-Windows-Phone-8-The-sequel.aspx, http://blog.spikie.be/post/2013/02/05/sqlite in windows phone 8: the sequel.html
http://blog.spikie.be/post.aspx?id=d592af01-2735-4441-8575-4ee9e34e89f2, http://blog.spikie.be/post/2013/02/05/sqlite in windows phone 8: the sequel.html
http://blog.spikie.be/blog/post/2013/01/29/SQLite-in-Windows-Phone-8.aspx, http://blog.spikie.be/post/2013/01/29/sqlite with a bit of mvvm light in windows phone 8.html
http://blog.spikie.be/post.aspx?id=9badd366-7c8e-44c0-bbae-a3cd5ad87f02, http://blog.spikie.be/post/2013/01/29/sqlite with a bit of mvvm light in windows phone 8.html
http://blog.spikie.be/blog/post/2013/01/21/Copying-Nokias-Photobeamer-with-SignalR-and-WP8.aspx, http://blog.spikie.be/post/2013/01/21/copying nokia’s photobeamer with signalr and wp8.html
